gameDate;homeTeamName;awayTeamName;teamName;scorer;goalMinute;ownGoal;penalty
1962-11-01;Spain;Romania;Spain;Vicente Guillot;7;0;0
1962-11-01;Spain;Romania;Spain;Jose Luis Veloso;9;0;0
1962-11-01;Spain;Romania;Spain;Enrique Collar;17;0;0
1962-11-01;Spain;Romania;Spain;Vicente Guillot;27;0;0
1962-11-01;Spain;Romania;Spain;Vicente Guillot;70;0;0
1962-11-01;Spain;Romania;Spain;Ion Nunweiller;81;1;0
1962-11-04;Sweden;Norway;Sweden;Leif Eriksson;49;0;0
1962-11-04;Sweden;Norway;Norway;John Krogh;60;0;0
1962-11-04;Yugoslavia;Belgium;Yugoslavia;Josip Skoblar;12;0;0
1962-11-04;Yugoslavia;Belgium;Belgium;Jacques Stockman;26;0;0
1962-11-04;Yugoslavia;Belgium;Yugoslavia;Josip Skoblar;32;0;1
1962-11-04;Yugoslavia;Belgium;Belgium;Armand Jurion;58;0;0
1962-11-04;Yugoslavia;Belgium;Yugoslavia;Velibor Vasovic;89;0;0
1962-11-07;Bulgaria;Portugal;Portugal;Eusebio;49;0;0
1962-11-07;Bulgaria;Portugal;Bulgaria;Georgi Asparuhov;65;0;0
1962-11-07;Bulgaria;Portugal;Bulgaria;Georgi Asparuhov;76;0;0
1962-11-07;Bulgaria;Portugal;Bulgaria;Todor Diev;84;0;0
1962-11-07;Hungary;Wales;Hungary;Florian Albert;5;0;0
1962-11-07;Hungary;Wales;Wales;Terry Medwin;19;0;0
1962-11-07;Hungary;Wales;Hungary;Lajos Tichy;34;0;0
1962-11-07;Hungary;Wales;Hungary;Karoly Sandor;48;0;0
1962-11-11;Netherlands;Switzerland;Netherlands;Anthonie van der Linden;11;0;0
1962-11-11;Netherlands;Switzerland;Switzerland;Charles Hertig;42;0;0
1962-11-11;Netherlands;Switzerland;Netherlands;Sjaak Swart;74;0;0
1962-11-11;Netherlands;Switzerland;Netherlands;Henk Groot;76;0;0
1962-11-21;German DR;Czechoslovakia;German DR;Dieter Erler;60;0;0
1962-11-21;German DR;Czechoslovakia;German DR;Kurt Liebrecht;80;0;1
1962-11-21;German DR;Czechoslovakia;Czechoslovakia;Rudolf Kucera;90;0;0
1962-11-25;Romania;Spain;Romania;Nicolae Tătaru;2;0;0
1962-11-25;Romania;Spain;Romania;Cicerone Manolache;8;0;0
1962-11-25;Romania;Spain;Romania;Gheorghe Constantin;61;0;0
1962-11-25;Romania;Spain;Spain;Jose Luis Veloso;70;0;0
1962-11-28;Northern Ireland;Poland;Northern Ireland;Johnny Crossan;8;0;0
1962-11-28;Northern Ireland;Poland;Northern Ireland;Billy Bingham;63;0;0
1962-12-02;Italy;Turkey;Italy;Gianni Rivera;15;0;0
1962-12-02;Italy;Turkey;Italy;Alberto Orlando;22;0;0
1962-12-02;Italy;Turkey;Italy;Alberto Orlando;29;0;0
1962-12-02;Italy;Turkey;Italy;Alberto Orlando;35;0;0
1962-12-02;Italy;Turkey;Italy;Gianni Rivera;47;0;0
1962-12-02;Italy;Turkey;Italy;Alberto Orlando;85;0;0
1962-12-08;Malta;Denmark;Denmark;Ole Madsen;14;0;0
1962-12-08;Malta;Denmark;Malta;Joseph Urpani;39;0;0
1962-12-08;Malta;Denmark;Denmark;Carl Emil Christiansen;42;0;0
1962-12-08;Malta;Denmark;Denmark;Carl Bertelsen;47;0;0
1962-12-16;Portugal;Bulgaria;Portugal;Hernâni Ferreira da Silva;4;0;0
1962-12-16;Portugal;Bulgaria;Portugal;Hernâni Ferreira da Silva;26;0;0
1962-12-16;Portugal;Bulgaria;Portugal;Mario Coluna;53;0;0
1962-12-16;Portugal;Bulgaria;Bulgaria;Hristo Iliev;83;0;0
1966-07-12;Brazil;Bulgaria;Brazil;Pele;15;0;0
1966-07-12;Brazil;Bulgaria;Brazil;Garrincha;63;0;0
1966-07-12;Germany;Switzerland;Germany;Sigfried Held;16;0;0
1966-07-12;Germany;Switzerland;Germany;Helmut Haller;21;0;0
1966-07-12;Germany;Switzerland;Germany;Franz Beckenbauer;40;0;0
1966-07-12;Germany;Switzerland;Germany;Franz Beckenbauer;52;0;0
1966-07-12;Germany;Switzerland;Germany;Helmut Haller;77;0;1
1966-07-12;North Korea;Russia;Russia;Eduard Malofeyev;31;0;0
1966-07-12;North Korea;Russia;Russia;Anatoliy Banishevskiy;33;0;0
1966-07-12;North Korea;Russia;Russia;Eduard Malofeyev;88;0;0
1966-07-13;Argentina;Spain;Argentina;Luis Artime;65;0;0
1966-07-13;Argentina;Spain;Spain;Pirri;71;0;0
1966-07-13;Argentina;Spain;Argentina;Luis Artime;79;0;0
1966-07-13;Chile;Italy;Italy;Sandro Mazzola;8;0;0
1966-07-13;Chile;Italy;Italy;Paolo Barison;88;0;0
1966-07-13;France;Mexico;Mexico;Enrique Borja;48;0;0
1966-07-13;France;Mexico;France;Gerard Hausser;62;0;0
1966-07-13;Hungary;Portugal;Portugal;Jose Augusto de Almeida;2;0;0
1966-07-13;Hungary;Portugal;Hungary;Ferenc Bene;60;0;0
1966-07-13;Hungary;Portugal;Portugal;Jose Augusto de Almeida;67;0;0
1966-07-13;Hungary;Portugal;Portugal;Jose Augusto Torres;90;0;0
1966-07-15;Brazil;Hungary;Hungary;Ferenc Bene;2;0;0
1966-07-15;Brazil;Hungary;Brazil;Tostao;14;0;0
1966-07-15;Brazil;Hungary;Hungary;Janos Farkas;64;0;0
1966-07-15;Brazil;Hungary;Hungary;Kalman Meszoly;73;0;1
1966-07-15;Chile;North Korea;Chile;Ruben Marcos;26;0;1
1966-07-15;Chile;North Korea;North Korea;Pak Seung-zin;88;0;0
1966-07-15;France;Uruguay;France;Hector De Bourgoing;15;0;1
1966-07-15;France;Uruguay;Uruguay;Pedro Rocha;26;0;0
1966-07-15;France;Uruguay;Uruguay;Julio Cesar Cortes;31;0;0
1966-07-15;Spain;Switzerland;Switzerland;Rene-Pierre Quentin;31;0;0
1966-07-15;Spain;Switzerland;Spain;Manuel Sanchis Martinez;57;0;0
1966-07-15;Spain;Switzerland;Spain;Amancio Amaro;75;0;0
1966-07-16;Bulgaria;Portugal;Portugal;Ivan Vutsov;7;1;0
1966-07-16;Bulgaria;Portugal;Portugal;Eusebio;38;0;0
1966-07-16;Bulgaria;Portugal;Portugal;Jose Augusto Torres;81;0;0
1966-07-16;England;Mexico;England;Bobby Charlton;37;0;0
1966-07-16;England;Mexico;England;Roger Hunt;75;0;0
1966-07-16;Italy;Russia;Russia;Igor Chislenko;57;0;0
1966-07-19;Argentina;Switzerland;Argentina;Luis Artime;52;0;0
1966-07-19;Argentina;Switzerland;Argentina;Ermindo Onega;79;0;0
1966-07-19;Brazil;Portugal;Portugal;Antonio Simões;15;0;0
1966-07-19;Brazil;Portugal;Portugal;Eusebio;27;0;0
1966-07-19;Brazil;Portugal;Brazil;Rildo da Costa Menezes;73;0;0
1966-07-19;Brazil;Portugal;Portugal;Eusebio;85;0;0
1966-07-19;Italy;North Korea;North Korea;Pak Doo-ik;42;0;0
1966-07-20;Bulgaria;Hungary;Bulgaria;Georgi Asparuhov;15;0;0
1966-07-20;Bulgaria;Hungary;Hungary;Ivan Davidov;43;1;0
1966-07-20;Bulgaria;Hungary;Hungary;Kalman Meszoly;45;0;0
1966-07-20;Bulgaria;Hungary;Hungary;Ferenc Bene;54;0;0
1966-07-20;Chile;Russia;Russia;Valeriy Porkujan;28;0;0
1966-07-20;Chile;Russia;Chile;Ruben Marcos;32;0;0
1966-07-20;Chile;Russia;Russia;Valeriy Porkujan;85;0;0
1966-07-20;England;France;England;Roger Hunt;38;0;0
1966-07-20;England;France;England;Roger Hunt;75;0;0
1966-07-20;Germany;Spain;Spain;Josep Maria Fuste;23;0;0
1966-07-20;Germany;Spain;Germany;Lothar Emmerich;39;0;0
1966-07-20;Germany;Spain;Germany;Uwe Seeler;84;0;0
1966-07-23;England;Argentina;England;Geoff Hurst;78;0;0
1966-07-23;Germany;Uruguay;Germany;Helmut Haller;11;0;0
1966-07-23;Germany;Uruguay;Germany;Franz Beckenbauer;70;0;0
1966-07-23;Germany;Uruguay;Germany;Uwe Seeler;75;0;0
1966-07-23;Germany;Uruguay;Germany;Helmut Haller;83;0;0
1966-07-23;Hungary;Russia;Russia;Igor Chislenko;5;0;0
1966-07-23;Hungary;Russia;Russia;Valeriy Porkujan;46;0;0
1966-07-23;Hungary;Russia;Hungary;Ferenc Bene;57;0;0
1966-07-23;North Korea;Portugal;North Korea;Pak Seung-zin;1;0;0
1966-07-23;North Korea;Portugal;North Korea;Li Dong-woon;22;0;0
1966-07-23;North Korea;Portugal;North Korea;Yang Seung-kook;25;0;0
1966-07-23;North Korea;Portugal;Portugal;Eusebio;27;0;0
1966-07-23;North Korea;Portugal;Portugal;Eusebio;43;0;1
1966-07-23;North Korea;Portugal;Portugal;Eusebio;56;0;0
1966-07-23;North Korea;Portugal;Portugal;Eusebio;59;0;1
1966-07-23;North Korea;Portugal;Portugal;Jose Augusto de Almeida;80;0;0
1966-07-25;Germany;Russia;Germany;Helmut Haller;43;0;0
1966-07-25;Germany;Russia;Germany;Franz Beckenbauer;67;0;0
1966-07-25;Germany;Russia;Russia;Valeriy Porkujan;88;0;0
1966-07-26;England;Portugal;England;Bobby Charlton;30;0;0
1966-07-26;England;Portugal;England;Bobby Charlton;80;0;0
1966-07-26;England;Portugal;Portugal;Eusebio;82;0;1
1966-07-28;Portugal;Russia;Portugal;Eusebio;12;0;1
1966-07-28;Portugal;Russia;Russia;Eduard Malofeyev;43;0;0
1966-07-28;Portugal;Russia;Portugal;Jose Augusto Torres;89;0;0
1966-07-30;England;Germany;Germany;Helmut Haller;12;0;0
1966-07-30;England;Germany;England;Geoff Hurst;18;0;0
1966-07-30;England;Germany;England;Martin Peters;78;0;0
1966-07-30;England;Germany;Germany;Wolfgang Weber;89;0;0
1966-07-30;England;Germany;England;Geoff Hurst;101;0;0
1966-07-30;England;Germany;England;Geoff Hurst;120;0;0
1966-09-07;Netherlands;Hungary;Netherlands;Miel Pijs;35;0;0
1966-09-07;Netherlands;Hungary;Netherlands;Johan Cruyff;54;0;0
1966-09-07;Netherlands;Hungary;Hungary;Dezső Molnar;70;0;0
1966-09-07;Netherlands;Hungary;Hungary;Kalman Meszoly;86;0;0
1966-09-21;Hungary;Denmark;Hungary;Florian Albert;1;0;0
1966-09-21;Hungary;Denmark;Hungary;Kalman Meszoly;9;0;1
1966-09-21;Hungary;Denmark;Hungary;Ferenc Bene;14;0;0
1966-09-21;Hungary;Denmark;Hungary;Florian Albert;30;0;0
1966-09-21;Hungary;Denmark;Hungary;Janos Farkas;36;0;0
1966-09-21;Hungary;Denmark;Hungary;Zoltan Varga;83;0;0
1966-10-02;Poland;Luxembourg;Poland;Andrzej Jarosik;49;0;0
1966-10-02;Poland;Luxembourg;Poland;Jan Liberda;54;0;0
1966-10-02;Poland;Luxembourg;Poland;Ryszard Grzegorczyk;73;0;0
1966-10-02;Poland;Luxembourg;Poland;Jerzy Sadek;87;0;0
1966-10-16;Greece;Finland;Greece;Alekos Alexiadis;39;0;0
1966-10-16;Greece;Finland;Finland;Pertti Makipaa;57;0;0
1966-10-16;Greece;Finland;Greece;Alekos Alexiadis;86;0;0
1966-10-22;France;Poland;France;Fleury Di Nallo;26;0;0
1966-10-22;France;Poland;Poland;Ryszard Grzegorczyk;61;0;0
1966-10-22;France;Poland;France;Georges Lech;85;0;0
1966-10-22;Northern Ireland;England;England;Roger Hunt;40;0;0
1966-10-22;Northern Ireland;England;England;Martin Peters;60;0;0
1966-10-22;Wales;Scotland;Wales;Ron Davies;77;0;0
1966-10-22;Wales;Scotland;Scotland;Denis Law;86;0;0
1966-11-02;Romania;Switzerland;Romania;Mircea Dridea;8;0;0
1966-11-02;Romania;Switzerland;Romania;Constantin Frățilă;11;0;0
1966-11-02;Romania;Switzerland;Romania;Constantin Frățilă;25;0;0
1966-11-02;Romania;Switzerland;Romania;Constantin Frățilă;38;0;0
1966-11-02;Romania;Switzerland;Switzerland;Fritz Kunzli;54;0;0
1966-11-02;Romania;Switzerland;Switzerland;Karl Odermatt;70;0;0
1966-11-11;Belgium;France;Belgium;Paul Van Himst;51;0;0
1966-11-11;Belgium;France;Belgium;Paul Van Himst;54;0;0
1966-11-11;Belgium;France;France;Georges Lech;67;0;0
1966-11-13;Bulgaria;Norway;Bulgaria;Nikola Tsanev;18;0;0
1966-11-13;Bulgaria;Norway;Bulgaria;Petar Zhekov;42;0;0
1966-11-13;Bulgaria;Norway;Bulgaria;Nikola Tsanev;43;0;0
1966-11-13;Bulgaria;Norway;Norway;Kjetil Hasund;59;0;0
1966-11-13;Bulgaria;Norway;Bulgaria;Petar Zhekov;85;0;0
1966-11-13;Bulgaria;Norway;Norway;Kjetil Hasund;86;0;0
1966-11-13;Portugal;Sweden;Portugal;Jaime Graca;21;0;0
1966-11-13;Portugal;Sweden;Sweden;Inge Danielsson;29;0;0
1966-11-13;Portugal;Sweden;Sweden;Inge Danielsson;87;0;0
1966-11-16;England;Wales;England;Geoff Hurst;30;0;0
1966-11-16;England;Wales;England;Geoff Hurst;34;0;0
1966-11-16;England;Wales;Wales;Wyn Davies;36;0;0
1966-11-16;England;Wales;England;Bobby Charlton;43;0;0
1966-11-16;England;Wales;England;Terry Hennessey;65;1;0
1966-11-16;England;Wales;England;Jack Charlton;84;0;0
1966-11-16;Republic of Ireland;Turkey;Republic of Ireland;Frank O'Neill;60;0;0
1966-11-16;Republic of Ireland;Turkey;Republic of Ireland;Andy McEvoy;74;0;0
1966-11-16;Republic of Ireland;Turkey;Turkey;Ogun Altiparmak;88;0;0
1966-11-16;Scotland;Northern Ireland;Northern Ireland;Jimmy Nicholson;9;0;0
1966-11-16;Scotland;Northern Ireland;Scotland;Bobby Murdoch;14;0;0
1966-11-16;Scotland;Northern Ireland;Scotland;Bobby Lennox;35;0;0
1966-11-26;Italy;Romania;Romania;Nicolae Dobrin;7;0;0
1966-11-26;Italy;Romania;Italy;Sandro Mazzola;30;0;0
1966-11-26;Italy;Romania;Italy;Virginio De Paoli;43;0;0
1966-11-26;Italy;Romania;Italy;Sandro Mazzola;67;0;0
1966-11-26;Luxembourg;France;France;Yves Herbet;8;0;0
1966-11-26;Luxembourg;France;France;Herve Revelli;40;0;0
1966-11-26;Luxembourg;France;France;Georges Lech;41;0;0
1966-11-30;Chile;Colombia;Chile;Pedro Araya;7;0;0
1966-11-30;Chile;Colombia;Chile;Carlos Campos Sanchez;23;0;0
1966-11-30;Chile;Colombia;Chile;Ignacio Prieto;40;0;1
1966-11-30;Chile;Colombia;Chile;Ignacio Prieto;49;0;0
1966-11-30;Chile;Colombia;Chile;Manuel Saavedra;61;0;0
1966-11-30;Chile;Colombia;Colombia;Delio Gamboa;71;0;0
1966-11-30;Chile;Colombia;Colombia;Alfonso Canon;72;0;0
1966-11-30;Netherlands;Denmark;Netherlands;Sjaak Swart;58;0;0
1966-11-30;Netherlands;Denmark;Netherlands;Willy van der Kuijlen;73;0;0
1966-12-03;Cyprus;Romania;Cyprus;Costakis Pierides;31;0;0
1966-12-03;Cyprus;Romania;Romania;Mircea Dridea;49;0;0
1966-12-03;Cyprus;Romania;Romania;Mircea Lucescu;51;0;0
1966-12-03;Cyprus;Romania;Romania;Constantin Frățilă;65;0;0
1966-12-03;Cyprus;Romania;Romania;Constantin Frățilă;74;0;0
1966-12-03;Cyprus;Romania;Romania;Mircea Dridea;82;0;0
1966-12-07;Spain;Republic of Ireland;Spain;Jose Maria Garcia Lavilla;20;0;0
1966-12-07;Spain;Republic of Ireland;Spain;Pirri;35;0;0
1966-12-21;Ecuador;Paraguay;Ecuador;Polo Carrera;56;0;0
1966-12-21;Ecuador;Paraguay;Ecuador;Washington Munoz;58;0;0
1966-12-21;Ecuador;Paraguay;Paraguay;Juan Carlos Rojas;85;0;1
1966-12-21;Ecuador;Paraguay;Paraguay;Benigno Apocada;88;0;0
1966-12-28;Paraguay;Ecuador;Paraguay;Celino Mora;7;0;0
1966-12-28;Paraguay;Ecuador;Paraguay;Celino Mora;10;0;0
1966-12-28;Paraguay;Ecuador;Paraguay;Aristides del Puerto;60;0;0
1966-12-28;Paraguay;Ecuador;Ecuador;Washington Munoz;81;0;0
1970-02-06;Cameroon;Ivory Coast;Ivory Coast;Laurent Pokou;25;0;0
1970-02-06;Cameroon;Ivory Coast;Ivory Coast;Laurent Pokou;45;0;0
1970-02-06;Cameroon;Ivory Coast;Cameroon;Emmanuel Koum;57;0;0
1970-02-06;Cameroon;Ivory Coast;Cameroon;Paul-Gaston N'Dongo;60;0;0
1970-02-06;Cameroon;Ivory Coast;Cameroon;Emmanuel Koum;66;0;0
1970-02-06;Sudan;Ethiopia;Sudan;Ali Gagarin;43;0;0
1970-02-06;Sudan;Ethiopia;Sudan;Omar Ali Hasab El-Rasoul;47;0;0
1970-02-06;Sudan;Ethiopia;Sudan;Nasr Eddin Abbas;85;0;0
1970-02-07;DR Congo;Ghana;Ghana;Kwasi Owusu;29;0;0
1970-02-07;DR Congo;Ghana;Ghana;Kwasi Owusu;32;0;0
1970-02-07;Egypt;Guinea;Egypt;Ali Abo Greisha;5;0;0
1970-02-07;Egypt;Guinea;Egypt;Ali Abo Greisha;10;0;0
1970-02-07;Egypt;Guinea;Guinea;Soriba Soumah;25;0;1
1970-02-07;Egypt;Guinea;Egypt;Taha Basry;66;0;0
1970-02-07;Egypt;Guinea;Egypt;Hassan El-Shazly;73;0;1
1970-02-08;Cameroon;Ethiopia;Ethiopia;Mengistu Worku;12;0;0
1970-02-08;Cameroon;Ethiopia;Cameroon;Jean-Marie Tsebo;21;0;0
1970-02-08;Cameroon;Ethiopia;Cameroon;Jean Manga Onguene;43;0;0
1970-02-08;Cameroon;Ethiopia;Cameroon;Paul-Gaston N'Dongo;70;0;0
1970-02-08;Cameroon;Ethiopia;Ethiopia;Mengistu Worku;75;0;0
1970-02-08;Sudan;Ivory Coast;Ivory Coast;Francois Tahi;89;0;0
1970-02-09;DR Congo;Guinea;Guinea;Petit Sory;5;0;0
1970-02-09;DR Congo;Guinea;Guinea;Soriba Soumah;55;0;1
1970-02-09;DR Congo;Guinea;DR Congo;Andre Kalonzo;70;0;0
1970-02-09;DR Congo;Guinea;DR Congo;Leon Mungamuni;72;0;0
1970-02-09;Egypt;Ghana;Ghana;Ibrahim Sunday;60;0;0
1970-02-09;Egypt;Ghana;Egypt;Sayed Abdel Razek;70;0;0
1970-02-10;Ethiopia;Ivory Coast;Ivory Coast;Diomande Losseni;16;0;0
1970-02-10;Ethiopia;Ivory Coast;Ivory Coast;Laurent Pokou;21;0;0
1970-02-10;Ethiopia;Ivory Coast;Ethiopia;Mengistu Worku;33;0;0
1970-02-10;Ethiopia;Ivory Coast;Ivory Coast;Laurent Pokou;60;0;0
1970-02-10;Ethiopia;Ivory Coast;Ivory Coast;Laurent Pokou;71;0;0
1970-02-10;Ethiopia;Ivory Coast;Ivory Coast;Laurent Pokou;80;0;0
1970-02-10;Ethiopia;Ivory Coast;Ivory Coast;Laurent Pokou;87;0;0
1970-02-10;Sudan;Cameroon;Sudan;Nasr Eddin Abbas;20;0;0
1970-02-10;Sudan;Cameroon;Cameroon;Jean-Marie Tsebo;34;0;0
1970-02-10;Sudan;Cameroon;Sudan;Omar Ali Hasab El-Rasoul;60;0;0
1970-02-11;DR Congo;Egypt;Egypt;Ali Abo Greisha;71;0;0
1970-02-11;Ghana;Guinea;Guinea;Ousmane Thiam Tollo;10;0;0
1970-02-11;Ghana;Guinea;Ghana;Kwasi Owusu;50;0;0
1970-02-14;Ghana;Ivory Coast;Ghana;Ibrahim Sunday;21;0;0
1970-02-14;Ghana;Ivory Coast;Ivory Coast;Diomande Losseni;78;0;0
1970-02-14;Ghana;Ivory Coast;Ghana;Malik Jabir;100;0;0
1970-02-14;Sudan;Egypt;Sudan;Muhamad El-Basheer El-Asyad;83;0;0
1970-02-14;Sudan;Egypt;Egypt;Hassan El-Shazly;84;0;0
1970-02-14;Sudan;Egypt;Sudan;Muhamad El-Basheer El-Asyad;102;0;0
1970-02-16;Egypt;Ivory Coast;Egypt;Hassan El-Shazly;3;0;0
1970-02-16;Egypt;Ivory Coast;Egypt;Hassan El-Shazly;14;0;0
1970-02-16;Egypt;Ivory Coast;Egypt;Hassan El-Shazly;50;0;0
1970-02-16;Egypt;Ivory Coast;Ivory Coast;Laurent Pokou;72;0;0
1970-02-16;Sudan;Ghana;Sudan;Omar Ali Hasab El-Rasoul;12;0;0
1970-06-02;Bulgaria;Peru;Bulgaria;Dinko Dermendzhiev;13;0;0
1970-06-02;Bulgaria;Peru;Bulgaria;Hristo Bonev;49;0;0
1970-06-02;Bulgaria;Peru;Peru;Alberto Gallardo;50;0;0
1970-06-02;Bulgaria;Peru;Peru;Hector Chumpitaz;55;0;0
1970-06-02;Bulgaria;Peru;Peru;Teofilo Cubillas;73;0;0
1970-06-02;England;Romania;England;Geoff Hurst;65;0;0
1970-06-02;Israel;Uruguay;Uruguay;Ildo Maneiro;23;0;0
1970-06-02;Israel;Uruguay;Uruguay;Juan Mujica;50;0;0
1970-06-03;Belgium;El Salvador;Belgium;Wilfried Van Moer;12;0;0
1970-06-03;Belgium;El Salvador;Belgium;Wilfried Van Moer;54;0;0
1970-06-03;Belgium;El Salvador;Belgium;Raoul Lambert;76;0;1
1970-06-03;Brazil;Czechoslovakia;Czechoslovakia;Ladislav Petras;11;0;0
1970-06-03;Brazil;Czechoslovakia;Brazil;Rivellino;24;0;0
1970-06-03;Brazil;Czechoslovakia;Brazil;Pele;59;0;0
1970-06-03;Brazil;Czechoslovakia;Brazil;Jairzinho;61;0;0
1970-06-03;Brazil;Czechoslovakia;Brazil;Jairzinho;83;0;0
1970-06-03;Germany;Morocco;Morocco;Houmane Jarir;21;0;0
1970-06-03;Germany;Morocco;Germany;Uwe Seeler;56;0;0
1970-06-03;Germany;Morocco;Germany;Gerd Muller;80;0;0
1970-06-03;Italy;Sweden;Italy;Angelo Domenghini;10;0;0
1970-06-06;Belgium;Russia;Russia;Anatoliy Byshovets;14;0;0
1970-06-06;Belgium;Russia;Russia;Kakhi Asatiani;57;0;0
1970-06-06;Belgium;Russia;Russia;Anatoliy Byshovets;63;0;0
1970-06-06;Belgium;Russia;Russia;Vitaliy Khmelnytskyi;76;0;0
1970-06-06;Belgium;Russia;Belgium;Raoul Lambert;86;0;0
1970-06-06;Czechoslovakia;Romania;Czechoslovakia;Ladislav Petras;5;0;0
1970-06-06;Czechoslovakia;Romania;Romania;Alexandru Neagu;52;0;0
1970-06-06;Czechoslovakia;Romania;Romania;Florea Dumitrache;75;0;1
1970-06-06;Morocco;Peru;Peru;Teofilo Cubillas;65;0;0
1970-06-06;Morocco;Peru;Peru;Roberto Challe;67;0;0
1970-06-06;Morocco;Peru;Peru;Teofilo Cubillas;75;0;0
1970-06-07;Brazil;England;Brazil;Jairzinho;59;0;0
1970-06-07;Bulgaria;Germany;Bulgaria;Asparuh Nikodimov;12;0;0
1970-06-07;Bulgaria;Germany;Germany;Reinhard Libuda;20;0;0
1970-06-07;Bulgaria;Germany;Germany;Gerd Muller;27;0;0
1970-06-07;Bulgaria;Germany;Germany;Gerd Muller;52;0;1
1970-06-07;Bulgaria;Germany;Germany;Uwe Seeler;67;0;0
1970-06-07;Bulgaria;Germany;Germany;Gerd Muller;88;0;0
1970-06-07;Bulgaria;Germany;Bulgaria;Todor Kolev;89;0;0
1970-06-07;Israel;Sweden;Sweden;Tom Turesson;53;0;0
1970-06-07;Israel;Sweden;Israel;Mordechai Spiegler;56;0;0
1970-06-07;Mexico;El Salvador;Mexico;Javier Valdivia;45;0;0
1970-06-07;Mexico;El Salvador;Mexico;Javier Valdivia;46;0;0
1970-06-07;Mexico;El Salvador;Mexico;Javier Fragoso;58;0;0
1970-06-07;Mexico;El Salvador;Mexico;Juan Ignacio Basaguren;83;0;0
1970-06-10;Brazil;Romania;Brazil;Pele;19;0;0
1970-06-10;Brazil;Romania;Brazil;Jairzinho;22;0;0
1970-06-10;Brazil;Romania;Romania;Florea Dumitrache;34;0;0
1970-06-10;Brazil;Romania;Brazil;Pele;67;0;0
1970-06-10;Brazil;Romania;Romania;Emerich Dembrovschi;84;0;0
1970-06-10;El Salvador;Russia;Russia;Anatoliy Byshovets;51;0;0
1970-06-10;El Salvador;Russia;Russia;Anatoliy Byshovets;74;0;0
1970-06-10;Germany;Peru;Germany;Gerd Muller;19;0;0
1970-06-10;Germany;Peru;Germany;Gerd Muller;26;0;0
1970-06-10;Germany;Peru;Germany;Gerd Muller;39;0;0
1970-06-10;Germany;Peru;Peru;Teofilo Cubillas;44;0;0
1970-06-10;Sweden;Uruguay;Sweden;Ove Grahn;90;0;0
1970-06-11;Bulgaria;Morocco;Bulgaria;Dobromir Zhechev;40;0;0
1970-06-11;Bulgaria;Morocco;Morocco;Maouhoub Ghazouani;61;0;0
1970-06-11;Czechoslovakia;England;England;Allan Clarke;50;0;1
1970-06-11;Mexico;Belgium;Mexico;Gustavo Pena;14;0;1
1970-06-14;Brazil;Peru;Brazil;Rivellino;11;0;0
1970-06-14;Brazil;Peru;Brazil;Tostao;15;0;0
1970-06-14;Brazil;Peru;Peru;Alberto Gallardo;28;0;0
1970-06-14;Brazil;Peru;Brazil;Tostao;52;0;0
1970-06-14;Brazil;Peru;Peru;Teofilo Cubillas;70;0;0
1970-06-14;Brazil;Peru;Brazil;Jairzinho;75;0;0
1970-06-14;England;Germany;England;Alan Mullery;31;0;0
1970-06-14;England;Germany;England;Martin Peters;49;0;0
1970-06-14;England;Germany;Germany;Franz Beckenbauer;68;0;0
1970-06-14;England;Germany;Germany;Uwe Seeler;82;0;0
1970-06-14;England;Germany;Germany;Gerd Muller;108;0;0
1970-06-14;Mexico;Italy;Mexico;Jose Luis Gonzalez Davila;13;0;0
1970-06-14;Mexico;Italy;Italy;Javier Guzman;25;1;0
1970-06-14;Mexico;Italy;Italy;Gigi Riva;63;0;0
1970-06-14;Mexico;Italy;Italy;Gianni Rivera;70;0;0
1970-06-14;Mexico;Italy;Italy;Gigi Riva;76;0;0
1970-06-14;Russia;Uruguay;Uruguay;Victor Esparrago;117;0;0
1970-06-17;Brazil;Uruguay;Uruguay;Luis Cubilla;19;0;0
1970-06-17;Brazil;Uruguay;Brazil;Clodoaldo;44;0;0
1970-06-17;Brazil;Uruguay;Brazil;Jairzinho;76;0;0
1970-06-17;Brazil;Uruguay;Brazil;Rivellino;89;0;0
1970-06-17;Germany;Italy;Italy;Roberto Boninsegna;8;0;0
1970-06-17;Germany;Italy;Germany;Karl-Heinz Schnellinger;90;0;0
1970-06-17;Germany;Italy;Germany;Gerd Muller;94;0;0
1970-06-17;Germany;Italy;Italy;Tarcisio Burgnich;98;0;0
1970-06-17;Germany;Italy;Italy;Gigi Riva;104;0;0
1970-06-17;Germany;Italy;Germany;Gerd Muller;110;0;0
1970-06-17;Germany;Italy;Italy;Gianni Rivera;111;0;0
1970-06-20;Germany;Uruguay;Germany;Wolfgang Overath;26;0;0
1970-06-21;Brazil;Italy;Brazil;Pele;18;0;0
1970-06-21;Brazil;Italy;Italy;Roberto Boninsegna;37;0;0
1970-06-21;Brazil;Italy;Brazil;Gerson;65;0;0
1970-06-21;Brazil;Italy;Brazil;Jairzinho;71;0;0
1970-06-21;Brazil;Italy;Brazil;Carlos Alberto Torres;86;0;0
1970-10-07;Czechoslovakia;Finland;Czechoslovakia;Milan Albrecht;30;0;0
1970-10-07;Czechoslovakia;Finland;Finland;Matti Paatelainen;41;0;0
1970-10-07;Norway;Hungary;Hungary;Ferenc Bene;6;0;0
1970-10-07;Norway;Hungary;Hungary;Laszlo Nagy;23;0;0
1970-10-07;Norway;Hungary;Norway;Odd Iversen;50;0;0
